ds,SPY,TA35.TA,IEI,LQD
2023-01-08,515.817817604645,1797.7482076343742,123.87450886607209,126.25830374365796
2023-01-09,509.9770096809629,1798.7092650775692,124.41540156577575,125.0806369984566
2023-01-10,510.3495050895986,1800.7666345960793,124.4504400121154,125.1187686513858
2023-01-11,510.39556576150466,1802.2529454781734,124.48679180995347,125.16834213359901
2023-01-12,510.5239114968922,1801.111969538071,124.5249972507863,125.19499406115452
2023-01-13,510.69831443876825,1807.8036398959473,124.56642616277628,125.24738065646957
2023-01-14,516.5990354985847,1807.0116562086723,124.0903681749777,126.4788234089738
2023-01-15,516.6869775687895,1795.7142170616821,124.12874363660502,126.51459809359366
2023-01-16,510.75958867220834,1794.9707367674162,124.67519533164892,125.33589503483772
2023-01-17,511.05703613223903,1795.349722101295,124.71343115791309,125.37041606063192
2023-01-18,511.0412472742551,1795.2195076372498,124.75060619588517,125.41388779782915
2023-01-19,511.1223521378564,1792.558532053439,124.78728749471605,125.43209343316714
2023-01-20,511.2652437367815,1797.8595338366458,124.82491008199484,125.47389544488404
2023-01-21,517.150986108124,1795.8363723298958,124.34286560230213,126.69287585556734
2023-01-22,517.2409456836637,1783.4940342496707,124.37321086615884,126.71461824859283
2023-01-23,511.33267968924383,1781.9147009835597,124.90975650757503,125.52065960582243
2023-01-24,511.6661030568726,1781.685068449901,124.93640599275214,125.53907762304823
2023-01-25,511.7025295937208,1781.1866322000217,124.96053349263374,125.56599340452537
2023-01-26,511.85112294905906,1778.4056315561359,124.98294404537502,125.56759194084657
2023-01-27,512.0754728011308,1783.8370397446554,125.00532462335919,125.59313317946149
2023-01-28,518.0550262172716,1782.1913113851122,124.50732762405738,126.79658055837582
2023-01-29,518.2492492628663,1770.4644496174735,124.5212741843021,126.80387157246354
2023-01-30,512.453551950002,1769.7242670172623,125.04123763477827,125.59685875565427
2023-01-31,512.9054972496726,1770.538027621884,125.05137745375843,125.6038870503588
2023-02-01,513.0638890233699,1771.2631751082376,125.05931234422816,125.6212877610418
2023-02-02,513.3352734188479,1769.8578302780538,125.06607596427668,125.61539176397241
2023-02-03,513.6805680707257,1776.7854314491076,125.0735640190987,125.63553501464962
2023-02-04,519.7765479176544,1776.7222133619186,124.56161431535928,126.83568341314326
2023-02-05,520.0800615364135,1766.6280691439488,124.56270724482408,126.84170173818514
2023-02-06,514.3840099011192,1767.5336501994457,125.07104706587101,125.63529512153933
2023-02-07,514.9236071299324,1769.9688710128519,125.0708943770337,125.64458906613032
2023-02-08,515.15551696037,1772.254503031666,125.06993842462057,125.66562817877121
2023-02-09,515.4843984561294,1772.3135198965126,125.06925277473181,125.66439620508704
2023-02-10,515.8695743412169,1780.5765472404375,125.0707430412353,125.68983026670884
2023-02-11,521.9865499459255,1781.6900933114607,124.55422823718837,126.89545616526989
2023-02-12,522.2912559749491,1772.5880871092397,124.55214316787398,126.90666921856455
2023-02-13,516.5760464675592,1774.2795629966033,125.05862217138511,125.70468881080137
2023-02-14,517.075971137739,1777.2776452027756,125.05783452603309,125.71715233380209
2023-02-15,517.2479156315513,1779.8915054725362,125.05736008170389,125.73962833428159
2023-02-16,517.4971431765844,1780.037948139703,125.05814855268464,125.73765107933109
2023-02-17,517.7839511639352,1788.146970956487,125.06197106551453,125.75974905410474
2023-02-18,523.7851709620851,1788.8699762450012,124.54850542849832,126.95909387006203
2023-02-19,523.9583846475218,1779.1511605925825,124.55004244010371,126.9607936727124
2023-02-20,518.0978906445589,1780.0149267366512,125.06057344361008,125.74585887435524
2023-02-21,518.4409382160135,1781.9944787503728,125.06412935362304,125.74180556173133
2023-02-22,518.4468252090023,1783.4232842644774,125.06815962503411,125.7441761054653
2023-02-23,518.5233934881455,1782.2460709815089,125.07349452469326,125.71857894170621
2023-02-24,518.6336366219292,1788.923720935869,125.08179923311761,125.7137198519229
2023-02-25,524.4571491898325,1788.1407539270326,124.57266118916492,126.88305109045652
2023-02-26,524.4542924799199,1776.875946504096,124.57829795491178,126.8520623833252
2023-02-27,518.4221096467963,1776.1889491256716,125.09264578248818,125.60224162449425
2023-02-28,518.6005113148125,1776.6480819161734,125.09969909777256,125.56167068691187
2023-03-01,518.4513270172608,1776.6210119059751,125.10688937559506,125.52653600867421
2023-03-02,518.3847578110618,1774.0849975210867,125.1150467852254,125.46315612161499
2023-03-03,518.3659454410672,1779.5310811864967,125.12585316563607,125.42099870438497
2023-03-04,524.076388113877,1777.6709373558824,124.61892778822585,126.55431381909868
2023-03-05,523.9780782137992,1765.506936328984,124.6265332401334,126.48940771075826
2023-03-06,517.8693954538111,1764.1182982354067,125.14266167526888,125.20858538910042
2023-03-07,517.9912767224367,1764.0885268733539,125.15137172096516,125.14072783175085
2023-03-08,517.8062581449867,1763.795832875755,125.16016459332977,125.08278390877038
2023-03-09,517.7249246764461,1761.2232357553714,125.16994288200014,125.00177964240561
2023-03-10,517.7124824357335,1766.8627266326498,125.18246064672552,124.94781782695195
2023-03-11,523.4501835401237,1765.4221970864016,124.67740636542395,126.07569509535824
2023-03-12,523.3994783481953,1753.8956899044128,124.68710614551877,126.01216121372732
2023-03-13,517.357928069092,1753.3498389946449,125.20560751920225,124.73984918913418
2023-03-14,517.5653983721025,1754.3516787260091,125.21701417686046,124.68784235039678
2023-03-15,517.483128812753,1755.2595207485308,125.22886024944255,124.65315876893445
2023-03-16,517.5202126369423,1754.033574755005,125.24206764801427,124.60275584032479
2023-03-17,517.6402013835643,1761.1406806129041,125.25839513929779,124.58652819238495
2023-03-18,523.5225632434414,1761.2618420486242,124.75752072123252,125.75892607776838
2023-03-19,523.6268692908714,1751.3631019409665,124.77174472232522,125.7462190319088
2023-03-20,517.7487397827263,1752.4826107238782,125.29507394484924,124.53043330949056
2023-03-21,518.1260704440886,1755.1590527820738,125.31155719318744,124.53992911641845
2023-03-22,518.2181329060583,1757.723114273522,125.32866077335653,124.57089779458501
2023-03-23,518.4320832863681,1758.1086553598634,125.34722743616162,124.58938150811076
2023-03-24,518.7295928526403,1766.7579422537963,125.36892739714793,124.64428826909142
2023-03-25,524.7883293461107,1768.3296189840207,124.87334294311543,125.88902908535648
2023-03-26,525.0661628074778,1759.7699506167287,124.89267398768854,125.94880159670818
2023-03-27,519.3571279339209,1762.1001832417903,125.42082482934188,124.80454826974314
2023-03-28,519.8976628276649,1765.8451816451827,125.44174238300343,124.88355470695156
2023-03-29,520.1457183483118,1769.325026404256,125.46279439931152,124.9809677593403
2023-03-30,520.5072722021808,1770.4662339298332,125.48473107231817,125.06183552717049
2023-03-31,520.9429619408407,1779.7069575565306,125.50913859902383,125.17414163844306
2023-04-01,527.129565754566,1781.7048542787652,125.0155261345796,126.47046016507502
2023-04-02,527.5242052738622,1773.4081553731555,125.03603344506497,126.57525515683072
2023-04-03,521.9203028269584,1775.8427942766825,125.56451945755201,125.46885252168502
2023-04-04,522.5538134652135,1779.540761981663,125.58490193293915,125.5780495200222
2023-04-05,522.882326434178,1782.8313819888945,125.60453673925694,125.697641332866
2023-04-06,523.3115706890806,1783.652179285293,125.6241800996987,125.79246662446616
2023-04-07,523.8020390738956,1792.4537126859616,125.64544236279535,125.91044439227824
2023-04-08,530.0304604649544,1793.907066336178,125.14787473328077,127.20422843742404
2023-04-09,530.4539944606187,1784.9745494439994,125.163676271049,127.29850347824905
2023-04-10,524.8661813766294,1786.6964677686074,125.68678137375973,126.17395074624822
2023-04-11,525.5031681019877,1789.619146328469,125.70119799445646,126.25784850648478
2023-04-12,525.8228046628872,1792.0859033811835,125.71438510682675,126.34558719715618
2023-04-13,526.2311461838392,1792.047656759957,125.72721283551898,126.40270139608712
2023-04-14,526.6890748754004,1799.9675369841007,125.74141384910979,126.47789124023666
2023-04-15,532.8737712806538,1800.5282063770912,125.23666751016279,127.7246600013251
2023-04-16,533.2429092182693,1790.7024350145587,125.24530414998249,127.76859223780248
2023-04-17,527.5906069694194,1791.5397971030593,125.76138974665825,126.59130077762589
2023-04-18,528.1536549917471,1793.5946657125376,125.76906132210347,126.62100839658254
2023-04-19,528.3906146882592,1795.2172028662708,125.77590163480747,126.65404430663517
2023-04-20,528.7083225646578,1794.364021673036,125.78289664814362,126.65685806892574
2023-04-21,529.068514028219,1801.502889360564,125.79188443107886,126.67902394212088
2023-04-22,535.1492956772769,1801.3201639527756,125.28263704059532,127.87486272250091
2023-04-23,535.4093401455245,1790.79150824144,125.2875628026517,127.87070581032856
2023-04-24,529.6438356988741,1790.968737066552,125.8007893129086,126.64883002539936
2023-04-25,530.0907105582626,1792.4079681040166,125.80649750801307,126.63802925379403
2023-04-26,530.2097262177779,1793.4607655734017,125.81229541123795,126.63510320194924
2023-04-27,530.4089738995538,1792.0849463598167,125.81917505065641,126.60686597667808
2023-04-28,530.6514882796164,1798.7494108620315,125.82896121633908,126.60314754638962
2023-04-29,536.6167072983662,1798.1416856275755,125.32139360655204,127.77841512594895
2023-04-30,536.7646521720645,1787.2387167963375,125.3288297717429,127.75903914885343
2023-05-01,530.8918599452857,1787.093766940116,125.84532916111795,126.52723222510785
2023-05-02,531.2375887903518,1788.2645833786303,125.85498859825051,126.5116269933398
2023-05-03,531.262890641734,1789.1045266389112,125.86531775799016,126.50877292624786
2023-05-04,531.3770857061584,1787.5733291903284,125.87719810488242,126.48515455426335
2023-05-05,531.5443534531778,1794.14184875995,125.8923339161246,126.49020387946422
2023-05-06,537.4451694303586,1793.499506555246,125.39033689108805,127.6779337174828
2023-05-07,537.5404625962067,1782.624953836257,125.40343170482701,127.6742163131446
2023-05-08,531.6275261181333,1782.5728248381474,125.92554275671209,126.4607353054091
2023-05-09,531.9462024626617,1783.9017503386544,125.94063238578518,126.46557663074675
2023-05-10,531.9579379829252,1784.9653273309534,125.95607907019782,126.4847381159692
2023-05-11,532.0722421386091,1783.7227220674722,125.97263901708023,126.48415993599772
2023-05-12,532.2532665068492,1790.6432779997513,125.99189971405907,126.51274844462753
2023-05-13,538.1812334236027,1790.4138259930826,125.49336689568024,127.7240198832441
2023-05-14,538.3165893691223,1780.0092468892367,125.50917223728295,127.74338811645303
2023-05-15,532.4559163756359,1780.4791503891263,126.03316198727669,126.55212431312064
2023-05-16,532.8381225125985,1782.375849642414,126.04923677459504,126.57795404707508
2023-05-17,532.9235067706175,1784.045331025509,126.06473107971811,126.61657149726405
2023-05-18,533.1202334743064,1783.4378991655976,126.08037575304024,126.63367289511062
2023-05-19,533.3909312542353,1791.0128701775354,126.09775213577983,126.67798174215389
2023-05-20,539.4141461632599,1791.4460105083783,125.59637922751486,127.90289235826882
2023-05-21,539.6485236740881,1781.7002700188345,125.60842121054031,127.93375600206659
2023-05-22,533.8887523417666,1782.8126703856412,126.12777554648254,126.75183760764835
2023-05-23,534.3717895849076,1785.32252393843,126.13841189295816,126.78490876612886
2023-05-24,534.5559642084521,1787.5626768616835,126.14775034609204,126.82875680856198
2023-05-25,534.8474900197733,1787.4704501347094,126.15662241598329,126.84921233198895
2023-05-26,535.2071047263007,1795.4926435448203,126.16672331913306,126.89516789651694
2023-05-27,541.3115628144564,1796.2932918048243,125.65769706565732,128.1202146633056
2023-05-28,541.6178562383986,1786.82471255,125.66184168957342,128.14992142324948
2023-05-29,535.9191947942397,1788.114698216081,126.17319487929214,126.96578426174501
2023-05-30,536.4512657470484,1790.6950178686177,126.17587030081631,126.99581267655591
2023-05-31,536.671366492402,1792.8929141869319,126.17743316632169,127.03603217693079
2023-06-01,536.9849438297387,1792.642260828354,126.1788585035141,127.05250585588428
2023-06-02,537.3522533484705,1800.3887381967465,126.18198075871592,127.09434778921113
2023-06-03,543.4498670452697,1800.7977104007355,125.66657626028962,128.31535512978584
2023-06-04,543.7349025421565,1790.825338201803,125.66506593851079,128.34128341716527
2023-06-05,538.0010054579175,1791.505776415638,126.17159860512619,127.15379338900922
2023-06-06,538.4846043232649,1793.379619864877,126.17038512871557,127.18103512367632
2023-06-07,538.6440317979773,1794.7852827630907,126.16907209891598,127.21914952692696
2023-06-08,538.8860458997488,1793.6699781177786,126.1686984714123,127.23428961370115
2023-06-09,539.172465034074,1800.494658211864,126.17114385859216,127.27563437465116
2023-06-10,545.1816453829605,1799.9416035983527,125.65621001931204,128.49702201232816
2023-06-11,545.3726746046642,1788.9852015626825,125.65632296506004,128.5242269674734
2023-06-12,539.5413141101201,1788.678770025754,126.16561600087506,127.3389089103843
2023-06-13,539.9262101359917,1789.5825996595584,126.16826404578109,127.36919940770399
2023-06-14,539.9879682989836,1790.0549087049983,126.17185782777862,127.41120615519606
2023-06-15,540.1356263452358,1788.0623873754303,126.17736144032877,127.43103710636055
2023-06-16,540.3332399414544,1794.0847036082203,126.18656191338009,127.4778171704555
2023-06-17,546.2613111531925,1792.8216684232907,125.67915233358188,128.70532415774892
2023-06-18,546.3809346538492,1781.2636124938456,125.68743590548475,128.73926829745204
2023-06-19,540.4896950014047,1780.4778400908624,126.20541124005405,127.56124342350539
2023-06-20,540.8278362264265,1781.0363426195759,126.21710917727962,127.59931547562717
2023-06-21,540.8572993701184,1781.3064746841412,126.2299696943176,127.6495281620968
2023-06-22,540.9881635466327,1779.2612767776395,126.24480233762668,127.67792808938711
2023-06-23,541.1852061223957,1785.383822142764,126.26323877956085,127.73358202691303
2023-06-24,547.1293122725879,1784.3742902537467,125.76481897813159,128.970212998465
2023-06-25,547.2816094255294,1773.2203210111948,125.78169827352399,129.0134795570732
2023-06-26,541.4393602412333,1772.9835165206698,126.30773564812907,127.84492638571265
2023-06-27,541.8421355100666,1774.22727158837,126.32683339715614,127.89257193186684
2023-06-28,541.9508625832918,1775.307633017818,126.34631670241998,127.9524129939023
2023-06-29,542.1742847114585,1774.1838672635188,126.36689649114942,127.9904486432204
2023-06-30,542.4755465205061,1781.3231078805297,126.39012412684669,128.05569623389846
2023-07-01,548.5336353635754,1781.4077777146251,125.89547936206114,129.3018262754865
2023-07-02,548.8075533917463,1771.4063312233973,125.91507884332135,129.35444060753804
2023-07-03,543.0922531904725,1772.360174138701,126.44276535835817,128.19502209428657
2023-07-04,543.6248574555696,1774.8119312443519,126.4624480436176,128.25152161491013
2023-07-05,543.8637573159928,1777.0967515737734,126.4814820240523,128.31986232345616
2023-07-06,544.2151236052408,1777.1533196732225,126.5006308555811,128.36596360499308
2023-07-07,544.639545192213,1785.42893361786,126.52152031545546,128.43875750717243
2023-07-08,550.813522970713,1786.5873344169152,126.02372497862848,129.69182443403105
2023-07-09,551.193693218279,1777.5798226017519,126.03947488875122,129.75067253499805
2023-07-10,545.572812069681,1779.432510571679,126.56274254244806,128.5966889850704
2023-07-11,546.1860205344173,1782.674874014182,126.57758044313114,128.65772889324853
2023-07-12,546.4899836996802,1785.631285612905,126.59149774395986,128.7296217600015
2023-07-13,546.889437555982,1786.2321951061836,126.60541940647212,128.77819784410988
2023-07-14,547.3438568109148,1794.9193134137438,126.62113648389372,128.85230714103426
2023-07-15,553.5289716806127,1796.3534841668866,126.1183890374203,130.10545767453905
2023-07-16,553.9010069078972,1787.4857788156644,126.12956906945092,130.16309744419237
2023-07-17,548.2526744485771,1789.3446659096462,126.64880377136882,129.00656813239598
2023-07-18,548.8194391141114,1792.4644214546418,126.66028942311206,129.06369621684482
2023-07-19,549.0586508363317,1795.1764685828616,126.67166454536208,129.13030132249023
2023-07-20,549.376077178447,1795.4203169016212,126.68396581060793,129.172224094121
2023-07-21,549.7325498023857,1803.64846662457,126.69907539849822,129.23834622286785
2023-07-22,555.8054533750826,1804.533969068803,126.1968013750628,130.48222927245456
2023-07-23,556.0529307919033,1795.0411885599317,126.20957854422223,130.52939660699175
2023-07-24,550.2698369084359,1796.212625574737,126.73155012517707,129.36128649979725
2023-07-25,550.6939609226143,1798.5969773608922,126.74690063889373,129.40584206299448
2023-07-26,550.7851120085547,1800.54013345162,126.76322863935569,129.45901784394337
2023-07-27,550.9516028252218,1799.9957852155678,126.7815028182492,129.4868054002009
2023-07-28,551.1568456474729,1807.4300226793212,126.80351017782655,129.5382505344606
2023-07-29,557.0807906560402,1807.5286174878515,126.30893784717482,130.76708889993589
2023-07-30,557.1840813118419,1797.2675432914646,126.33007597203142,130.79902435734604
2023-07-31,551.2639600237627,1797.6995984490882,126.86090199962966,129.61567825480276
2023-08-01,551.5604452185665,1799.382311050365,126.88541669627577,129.64517537188166
2023-08-02,551.5353753106145,1800.6688260642238,126.91102047506305,129.68364648233367
2023-08-03,551.5988550011419,1799.5184547409879,126.93847349251455,129.69724995893426
2023-08-04,551.7158193566196,1806.401259096415,126.96934812866543,129.73518521389897
2023-08-05,557.5674457864196,1806.0053685897299,126.48311533687337,130.95132479398757
2023-08-06,557.6152893000439,1795.3075772710615,126.5118521977089,130.97148961341242
2023-08-07,551.657174572377,1795.3600821423192,127.04933089775753,129.77739558809344
2023-08-08,551.9333661036492,1796.7185376034486,127.07935936786777,129.79723749185334
2023-08-09,551.9056120094265,1797.7331198590643,127.10916205470005,129.82719005330537
2023-08-10,551.9835967676048,1796.359274873676,127.13934418298213,129.8334287637342
2023-08-11,552.131518134996,1803.062515771657,127.171348026014,129.86514321741566
2023-08-12,558.0295179898137,1802.525959685404,126.68454258052476,131.07616981164557
2023-08-13,558.137841999751,1791.7211452624902,126.71093389901144,131.09226827748643
2023-08-14,552.2527610596361,1791.694984764643,127.2442562301569,129.89507027267246
2023-08-15,552.6127751110668,1792.9980192738458,127.26831414443232,129.91266580594626
2023-08-16,552.677694131833,1793.9756651575033,127.29036407561333,129.94110744254203
2023-08-17,552.8551308180802,1792.5791204478364,127.31107860803766,129.94643467624843
2023-08-18,553.1071193294673,1799.270293018374,127.33200201598325,129.97769119126818
2023-08-19,559.1115889911858,1798.7294375624997,126.83263845700161,131.18856173240152
2023-08-20,559.3265669883363,1787.9260406658689,126.84516009507331,131.20465293848983
2023-08-21,553.5461421483283,1787.9058070919177,127.36349534362573,130.00744625052835
2023-08-22,554.0067096084723,1789.2189160832968,127.37166746094945,130.02488854330326
2023-08-23,554.1660903895759,1790.2112371730475,127.37717199912069,130.05290031287115
2023-08-24,554.4300596951808,1788.835176488464,127.38093652003572,130.05740369459625
2023-08-25,554.7589976783484,1795.5545186353856,127.384771180419,130.0873429339215
2023-08-26,560.8293910280679,1795.0519551242296,126.86845169266397,131.2963239401547
2023-08-27,561.0980589640996,1784.299843184778,126.86442204958708,131.30989720532764
2023-08-28,555.3581353892677,1784.3470530801962,127.36687732012007,130.10951214384085
2023-08-29,555.8453267569088,1785.74707796936,127.36009686729523,130.1231084654142
2023-08-30,556.0170395397614,1786.8491011392846,127.3518166078775,130.14662439688618
2023-08-31,556.2789110936981,1785.6086968147072,127.3431838418456,130.14602403151414
2023-09-01,556.5914577352664,1792.4925345868367,127.33620336204712,130.1703164518932
2023-09-02,562.6315685622062,1792.1857829454484,126.81081645053642,131.3731933001697
2023-09-03,562.8567188756003,1781.6627597152453,126.79960023821594,131.38030913889006
2023-09-04,557.0609353083518,1781.9736907698068,127.29684781002007,130.17323273565356
2023-09-05,557.481032648447,1783.6727535555858,127.28689946717904,130.18003497507485
2023-09-06,557.5757167398747,1785.109101883979,127.27751380948857,130.19679331558413
2023-09-07,557.7520878043276,1784.237548954791,127.26982219177827,130.189615179378
2023-09-08,557.9722585942743,1791.5232785256114,127.26577527258196,130.20765303583167
2023-09-09,563.9148165268264,1791.6492787265067,126.74522325072958,131.4047379672272
2023-09-10,564.0390042939442,1781.58704453429,126.7406172374049,131.40665617298728
2023-09-11,558.1406516941745,1782.3834077736956,127.24609209925616,130.19509665268973
2023-09-12,558.4583793061261,1784.5886680592519,127.2458011209853,130.1982358695734
2023-09-13,558.4526689992452,1786.5477175279377,127.24729107216513,130.21223939878686
2023-09-14,558.5323362053838,1786.2108323719135,127.25146114131194,130.20328302099904
2023-09-15,558.6611189028503,1794.0384969339248,127.26001435299055,130.22056607818615
2023-09-16,564.5191129527984,1794.7089506721304,126.75254295307097,131.41794391912808
2023-09-17,564.5669287174178,1785.1889999286147,126.76123509320097,131.42120391110174
2023-09-18,558.6016020748243,1786.5209495514935,127.27996303064525,130.21201325933828
2023-09-19,558.8627807531462,1789.2508243645207,127.29262307223277,130.21850441883424
2023-09-20,558.8117812081991,1791.719570437177,127.3065157303056,130.23677806756274
2023-09-21,558.8580511241503,1791.8739068871155,127.32230944221538,130.23292605031926
2023-09-22,558.9657525685398,1800.1711924008732,127.34149636590195,130.2560470438112
2023-09-23,564.8151954474952,1801.2869959535326,126.84348164391771,131.4598816921901
2023-09-24,564.8669961230144,1792.1859136090816,126.86029338700034,131.4700916013701
2023-09-25,558.9179941709081,1793.9084871689424,127.38567352784854,130.26821033903056
2023-09-26,559.2074479986452,1796.9993961135845,127.40341972447104,130.28223212632315
2023-09-27,559.1961042851342,1799.7986149156097,127.42076674857975,130.30811809157132
2023-09-28,559.2926760041652,1800.2522091676426,127.43835069590523,130.3118223989462
2023-09-29,559.4604436981931,1808.8171379008056,127.45766453410334,130.3423109122904
2023-09-30,565.37870924329,1810.1687551144896,126.95814640134017,131.5531990613062
2023-10-01,565.5069765306135,1801.2715561485718,126.97188794418265,131.57003322755492
2023-10-02,559.6408915822315,1803.166028474671,127.49272289872793,130.3742437392324
2023-10-03,560.0184623457117,1806.3967820648622,127.50456616172296,130.39373511768744
2023-10-04,560.0991526481164,1809.3036548841146,127.51479186685398,130.42439341869064
2023-10-05,560.290384592669,1809.832470025697,127.5241938928959,130.4321129706452
2023-10-06,560.5541635976541,1818.4398144185234,127.53443741690535,130.46581517560818
2023-10-07,566.5685548710026,1819.80053404232,127.02514302818504,131.6790860620025
2023-10-08,566.7918853261962,1810.8784924671393,127.02859079672193,131.69745694304643
2023-10-09,561.0187030727313,1812.7134526810007,127.53880460482495,130.50235631979905
2023-10-10,561.4860143827888,1815.849256917339,127.53988709054872,130.52169873309083
2023-10-11,561.6523923198496,1818.6249987345586,127.53939381438926,130.55139047762015
2023-10-12,561.9244910707125,1818.9858617551345,127.53829016432627,130.5573545570179
2023-10-13,562.2636799960209,1827.387992110553,127.53839969070494,130.5885476258227
2023-10-14,568.3475260688493,1828.5060959639463,127.01948545305773,131.7985956878086
2023-10-15,568.6339986453427,1819.304304788138,127.01395182553811,131.8130729826757
2023-10-16,562.9174287037741,1820.8231637881224,127.51592710798523,130.61345227282868
2023-10-17,563.4347425188097,1823.6079133220312,127.50959731432528,130.62769229897097
2023-10-18,563.6445640856741,1825.9997526047184,127.50257975716477,130.65174237212707
2023-10-19,563.9537205233162,1825.9467552025683,127.49587993561772,130.651566522546
2023-10-20,564.3238647158494,1833.9087987212345,127.49134039483627,130.67615997912748
2023-10-21,570.4329441572955,1834.5651958490048,126.96872310231929,131.87918476139376
2023-10-22,570.7393902844573,1824.8855658346122,126.96041273795768,131.88624881292182
2023-10-23,565.0380608138505,1825.916798956596,127.46050118407724,130.67885686925854
2023-10-24,565.5664554602239,1828.2112819128472,127.45312351729402,130.6849987953486
2023-10-25,565.7837997842325,1830.1180725077938,127.44583404423253,130.70065531243168
2023-10-26,566.0975318452951,1829.5936933379992,127.43956580666628,130.6918234750876
2023-10-27,566.4699063696257,1837.1069082199422,127.43608214088944,130.7075346021606
2023-10-28,572.5794458435479,1837.346171022717,126.91506175297354,131.90149136612436
2023-10-29,572.8851132467174,1827.2902896187645,126.90880462609728,131.89934838766655
2023-10-30,567.1822393458555,1827.9951622106123,127.4113189704046,130.68266444473628
2023-10-31,567.7087252965133,1830.0217596293994,127.40665944852407,130.6794919488079
2023-11-01,567.9241156278032,1831.727048475969,127.40230515907118,130.68588353090945
2023-11-02,568.2360765617352,1831.0745319563364,127.39912075463381,130.6679180284371
2023-11-03,568.6069945948018,1838.5387797650224,127.3988092418757,130.67471851765902
2023-11-04,574.7154249051687,1838.8126445289836,126.88099790109324,131.8600890509535
2023-11-05,575.0202643849583,1828.8777153768144,126.87794463043795,131.8497944156782
2023-11-06,569.3166822299837,1829.7908735028086,127.38362492789449,130.62551101105848
2023-11-07,569.8423287744857,1832.112130442572,127.38206975987215,130.6154145017751
2023-11-08,570.0564175097306,1834.1954503231902,127.38074282726907,130.61568411514514
2023-11-09,570.3662150325819,1833.999238374212,127.38050064540644,130.59252591660177
2023-11-10,570.7336535760855,1841.9908713235375,127.38304403570262,130.59518776980406
2023-11-11,576.8367953475339,1842.8539701183986,126.86800252510226,131.7775927187512
2023-11-12,577.1340230785465,1833.5589669781896,126.86763902380115,131.76561520171595
2023-11-13,571.4199892770198,1835.149831496843,127.37593506412344,130.54102829856726
2023-11-14,571.9318443868585,1838.1721347094137,127.37692692146857,130.53208778431485
2023-11-15,572.1283382857413,1840.96414891633,127.37808120011923,130.53503297569412
2023-11-16,572.416329342297,1841.4676604521967,127.38025336988507,130.5161068272453
2023-11-17,572.7574151566747,1850.1328643782256,127.38513791641569,130.5245681028938
2023-11-18,578.8294136918794,1851.6260334804417,126.87235165941354,131.71432247407836
2023-11-19,579.0905687049503,1842.900504289134,126.87413765889526,131.71119705786043
2023-11-20,573.3355115081433,1844.983834532235,127.38445003168232,130.49688668645368
2023-11-21,573.8014988540663,1848.406299876908,127.38729002677951,130.4995377535855
2023-11-22,573.9475210236062,1851.4924162225175,127.39008195748167,130.51524967704498
2023-11-23,574.1808140551867,1852.1721530433592,127.39363247812666,130.51009646340174
2023-11-24,574.4634900370392,1860.8861952343811,127.39958185668108,130.53314120619703
2023-11-25,580.4740140528202,1862.2939348103807,126.88748877255983,131.73807034804338
2023-11-26,580.6714016648893,1853.344724958744,126.88953602224578,131.7504721735259
2023-11-27,574.8511690350623,1855.065241771664,127.39961740562701,130.55178775206704
2023-11-28,575.251555642935,1857.9881138404492,127.40167608200082,130.56990007958925
2023-11-29,575.3326139406378,1860.4434999763919,127.40308292518763,130.60064133922924
2023-11-30,575.5027002338837,1860.3702764446218,127.404598290429,130.6098206284481
2023-12-01,575.7250811464941,1868.221189110963,127.40782576440989,130.64624482889707
2023-12-02,581.6793847707959,1868.6706519724237,126.89229934561922,131.8633592824391
2023-12-03,581.8257709654162,1858.6857269243246,126.89019135558718,131.88653256542662
2023-12-04,575.96085353123,1859.3131346761402,127.39540127442325,130.69701340295427
2023-12-05,576.3238948950957,1861.1074637510487,127.39189571513788,130.72252529674665
2023-12-06,576.375868333202,1862.4222666330502,127.38708799904519,130.75877861930147
2023-12-07,576.5259227239876,1861.2207151060586,127.38180068719855,130.77150236669485
2023-12-08,576.737964877429,1867.9801824651693,127.37771959284903,130.80946810899067
2023-12-09,582.6920892050624,1867.3994476830542,126.85448068872638,132.0261326863001
2023-12-10,582.8487298095538,1856.469070996473,126.84437719047517,132.04692385331765
2023-12-11,577.0045682801871,1856.2578060702429,127.34144700556872,130.853196854111
2023-12-12,577.3987183027673,1857.3402311596433,127.3298107736355,130.8728274728458
2023-12-13,577.4917825041423,1858.0873036543535,127.31704898751875,130.9017213187975
2023-12-14,577.6923168062601,1856.4765247894272,127.30416159229428,130.90584157810625
2023-12-15,577.9634175094957,1862.996095962831,127.29301864383142,130.93422784561477
2023-12-16,583.9841609220567,1862.3517741324915,126.76344351049063,132.14063269214788
2023-12-17,584.2137705426014,1851.536986423523,126.7479159805846,132.1508003082981
2023-12-18,578.4475448846075,1851.6190777245238,127.24065555582304,130.94641537241907
2023-12-19,578.9230667290868,1853.1668800056295,127.22595525488198,130.9556878782649
2023-12-20,579.0992887832122,1854.541311527605,127.21155451957297,130.97485388917434
2023-12-21,579.3830304665831,1853.7056938439698,127.1985947260943,130.97019467369014
2023-12-22,579.735600388699,1861.1301663993813,127.18906598783023,130.99104706571617
2023-12-23,585.8342735913952,1861.4989018027231,126.66288683481287,132.19143193594425
2023-12-24,586.1364977476527,1851.7806748173962,126.65260422806132,132.19732534180298
2023-12-25,580.4358605358173,1853.01564920366,127.15247427601523,130.99060071836269
